date,city,aqi,co2_emissions,methane_emissions,vehicle_density,industrial_activity,waste_index,ev_subsidy_level,emission_cap_strength,pm25_proxy,pm10_proxy,temperature,humidity,wind_speed,month,day_of_year,year
2021-12-08,Kolkata,500.0,4.332,2.099,0.76,0.714,0.711,0.531,0.514,220.4,370.77,1.5,73.6,4.4,12,342,2021
2021-12-09,Kolkata,500.0,4.585,2.299,0.755,0.619,0.571,0.498,0.56,217.83,382.22,5.7,74.9,7.1,12,343,2021
2021-12-10,Kolkata,500.0,4.634,2.29,0.781,0.694,0.598,0.495,0.515,221.55,385.83,4.3,61.0,5.9,12,344,2021
2021-12-11,Kolkata,500.0,4.428,2.037,0.803,0.738,0.633,0.495,0.517,216.39,365.33,9.2,66.8,8.7,12,345,2021
2021-12-12,Kolkata,500.0,4.61,2.225,0.752,0.678,0.596,0.513,0.552,210.91,367.9,3.3,67.4,7.9,12,346,2021
2021-12-13,Kolkata,500.0,4.285,1.981,0.751,0.624,0.689,0.533,0.571,226.02,373.93,1.9,78.5,6.0,12,347,2021
2021-12-14,Kolkata,500.0,4.436,2.242,0.757,0.722,0.672,0.504,0.558,232.87,390.24,2.0,79.5,8.3,12,348,2021
2021-12-15,Kolkata,500.0,4.357,2.106,0.783,0.695,0.685,0.551,0.53,222.88,365.57,7.6,66.8,13.7,12,349,2021
2021-12-16,Kolkata,500.0,4.383,2.054,0.686,0.674,0.642,0.569,0.518,232.72,397.01,4.5,72.3,7.3,12,350,2021
2021-12-17,Kolkata,500.0,4.556,2.013,0.751,0.629,0.605,0.491,0.529,231.51,355.26,-0.0,77.3,8.0,12,351,2021
2021-12-18,Kolkata,500.0,4.47,2.224,0.759,0.595,0.601,0.553,0.54,218.38,394.43,8.1,67.3,8.4,12,352,2021
2021-12-19,Kolkata,500.0,4.43,2.124,0.672,0.789,0.733,0.517,0.536,218.73,377.88,0.5,57.9,7.2,12,353,2021
2021-12-20,Kolkata,500.0,4.52,2.143,0.783,0.649,0.625,0.529,0.518,213.86,381.41,3.4,74.8,5.1,12,354,2021
2021-12-21,Kolkata,500.0,4.537,2.205,0.791,0.623,0.741,0.514,0.564,227.22,381.91,4.4,72.1,13.5,12,355,2021
2021-12-22,Kolkata,500.0,4.6,2.137,0.665,0.688,0.593,0.555,0.565,229.4,347.21,1.7,70.5,4.4,12,356,2021
2021-12-23,Kolkata,500.0,4.497,2.026,0.73,0.621,0.638,0.529,0.576,225.27,371.6,-0.1,75.4,4.7,12,357,2021
2021-12-24,Kolkata,500.0,4.628,2.239,0.733,0.703,0.675,0.508,0.506,219.11,373.24,7.5,75.6,10.9,12,358,2021
2021-12-25,Kolkata,500.0,4.55,2.122,0.713,0.744,0.738,0.506,0.523,224.64,389.54,7.0,71.8,3.9,12,359,2021
2021-12-26,Kolkata,500.0,4.331,2.067,0.722,0.621,0.704,0.483,0.544,230.82,374.01,5.2,57.0,10.9,12,360,2021
2021-12-27,Kolkata,500.0,4.506,2.09,0.729,0.66,0.665,0.502,0.539,230.0,392.1,6.2,53.7,11.2,12,361,2021
2021-12-28,Kolkata,500.0,4.697,2.144,0.768,0.697,0.659,0.556,0.531,229.37,396.86,0.0,68.2,7.0,12,362,2021
2021-12-29,Kolkata,500.0,4.653,2.086,0.794,0.615,0.582,0.552,0.523,227.77,382.05,6.8,65.4,9.1,12,363,2021
2021-12-30,Kolkata,500.0,4.093,1.976,0.772,0.631,0.632,0.501,0.52,234.4,377.33,6.5,65.5,8.9,12,364,2021
2021-12-31,Kolkata,500.0,4.577,2.28,0.715,0.664,0.797,0.487,0.581,217.41,362.75,6.6,77.4,7.0,12,365,2021
2022-01-01,Kolkata,500.0,4.484,2.25,0.773,0.771,0.6,0.549,0.512,220.38,382.75,6.6,70.7,7.7,1,1,2022
2022-01-02,Kolkata,500.0,4.508,2.157,0.768,0.63,0.607,0.533,0.509,217.74,371.37,8.4,61.4,8.9,1,2,2022
2022-01-03,Kolkata,500.0,4.22,2.145,0.635,0.658,0.537,0.461,0.517,221.96,391.93,5.1,56.5,8.1,1,3,2022
2022-01-04,Kolkata,500.0,4.5,2.141,0.784,0.793,0.617,0.607,0.545,236.92,357.66,5.7,67.1,10.7,1,4,2022
2022-01-05,Kolkata,500.0,4.266,2.127,0.751,0.71,0.571,0.521,0.535,219.12,367.16,1.6,65.1,8.9,1,5,2022
2022-01-06,Kolkata,500.0,4.323,2.023,0.746,0.584,0.547,0.572,0.549,219.26,386.41,7.7,59.2,10.4,1,6,2022
2022-01-07,Kolkata,500.0,4.518,2.107,0.675,0.659,0.66,0.527,0.527,211.56,395.92,3.7,38.5,8.3,1,7,2022
2022-01-08,Kolkata,500.0,4.605,2.276,0.814,0.698,0.71,0.491,0.543,230.26,383.97,4.0,52.2,10.9,1,8,2022
2022-01-09,Kolkata,500.0,4.855,2.368,0.758,0.741,0.683,0.528,0.543,224.87,390.64,4.7,66.2,11.5,1,9,2022
2022-01-10,Kolkata,500.0,4.478,2.213,0.782,0.735,0.587,0.478,0.573,236.25,377.54,2.8,48.5,4.3,1,10,2022
2022-01-11,Kolkata,500.0,4.333,1.969,0.693,0.693,0.523,0.519,0.577,236.3,395.85,5.8,63.0,10.2,1,11,2022
2022-01-12,Kolkata,500.0,4.729,2.351,0.77,0.704,0.512,0.49,0.539,216.17,378.39,8.7,61.4,7.5,1,12,2022
2022-01-13,Kolkata,500.0,4.172,2.052,0.767,0.601,0.552,0.517,0.559,224.52,381.7,3.0,49.4,8.2,1,13,2022
2022-01-14,Kolkata,500.0,4.465,2.104,0.738,0.633,0.568,0.531,0.546,235.23,378.09,6.3,64.0,10.0,1,14,2022
2022-01-15,Kolkata,500.0,4.463,2.175,0.693,0.601,0.597,0.532,0.558,219.19,372.47,8.5,55.7,9.6,1,15,2022
2022-01-16,Kolkata,500.0,4.178,2.112,0.748,0.718,0.672,0.48,0.55,232.93,380.79,-0.8,54.6,8.7,1,16,2022
2022-01-17,Kolkata,500.0,4.308,2.017,0.71,0.685,0.616,0.504,0.558,205.17,378.7,12.3,46.1,10.9,1,17,2022
2022-01-18,Kolkata,500.0,4.275,2.0,0.725,0.671,0.754,0.465,0.56,224.59,381.14,5.5,65.1,9.7,1,18,2022
2022-01-19,Kolkata,500.0,4.672,2.228,0.79,0.743,0.824,0.543,0.552,220.05,348.79,4.2,44.7,7.4,1,19,2022
2022-01-20,Kolkata,500.0,4.394,1.938,0.748,0.694,0.643,0.53,0.546,233.57,365.27,7.4,44.1,12.0,1,20,2022
2022-01-21,Kolkata,500.0,4.485,2.189,0.747,0.722,0.519,0.489,0.564,222.03,369.45,5.2,54.3,11.9,1,21,2022
2022-01-22,Kolkata,500.0,4.218,2.112,0.694,0.705,0.608,0.567,0.541,231.61,357.77,7.2,44.8,9.3,1,22,2022
2022-01-23,Kolkata,500.0,4.376,2.157,0.742,0.71,0.634,0.539,0.532,229.25,364.47,5.3,68.7,7.9,1,23,2022
2022-01-24,Kolkata,500.0,4.309,2.101,0.74,0.617,0.688,0.522,0.513,219.02,384.15,11.1,43.7,7.3,1,24,2022
2022-01-25,Kolkata,500.0,4.459,2.231,0.708,0.714,0.554,0.511,0.553,232.17,379.45,15.9,57.5,13.4,1,25,2022
2022-01-26,Kolkata,500.0,4.469,2.14,0.792,0.688,0.54,0.507,0.558,229.42,387.37,10.1,63.8,8.8,1,26,2022
2022-01-27,Kolkata,500.0,4.704,2.121,0.79,0.649,0.67,0.502,0.51,212.98,386.55,8.7,55.8,9.6,1,27,2022
2022-01-28,Kolkata,500.0,4.572,2.208,0.711,0.701,0.61,0.561,0.532,229.25,387.5,6.6,43.6,10.3,1,28,2022
2022-01-29,Kolkata,500.0,4.256,2.165,0.761,0.728,0.616,0.535,0.56,221.29,376.13,11.6,51.8,2.3,1,29,2022
2022-01-30,Kolkata,500.0,4.591,2.227,0.676,0.661,0.575,0.495,0.542,228.79,391.8,6.3,59.4,7.0,1,30,2022
2022-01-31,Kolkata,500.0,4.561,2.148,0.754,0.628,0.613,0.566,0.546,227.1,368.78,9.8,36.1,14.8,1,31,2022
2022-02-01,Kolkata,500.0,4.391,2.162,0.77,0.616,0.654,0.524,0.564,233.16,391.19,7.4,56.4,3.0,2,32,2022
2022-02-02,Kolkata,500.0,4.473,2.16,0.697,0.583,0.459,0.5,0.543,232.66,386.24,5.4,51.0,6.3,2,33,2022
2022-02-03,Kolkata,500.0,4.545,2.157,0.732,0.644,0.641,0.587,0.553,218.8,383.42,8.7,61.7,8.9,2,34,2022
2022-02-04,Kolkata,500.0,4.36,2.108,0.748,0.684,0.699,0.495,0.524,220.94,375.36,6.6,49.5,7.5,2,35,2022
2022-02-05,Kolkata,500.0,4.345,2.078,0.857,0.738,0.701,0.503,0.553,223.05,367.42,14.1,46.8,8.1,2,36,2022
2022-02-06,Kolkata,500.0,4.499,2.197,0.842,0.615,0.799,0.528,0.519,233.6,375.56,7.6,50.6,7.1,2,37,2022
2022-02-07,Kolkata,500.0,4.29,1.993,0.75,0.673,0.619,0.538,0.52,221.84,357.31,9.7,34.7,9.6,2,38,2022
2022-02-08,Kolkata,500.0,4.429,2.15,0.715,0.654,0.634,0.506,0.536,227.64,388.0,8.3,37.6,10.9,2,39,2022
2022-02-09,Kolkata,500.0,4.264,2.118,0.756,0.65,0.733,0.462,0.558,232.3,369.78,6.8,44.2,11.0,2,40,2022
2022-02-10,Kolkata,500.0,4.499,2.159,0.784,0.575,0.64,0.53,0.548,225.44,370.52,12.7,39.0,7.9,2,41,2022
2022-02-11,Kolkata,499.0,4.217,2.038,0.676,0.603,0.734,0.498,0.531,238.46,352.85,10.6,37.8,12.4,2,42,2022
2022-02-12,Kolkata,500.0,4.393,2.131,0.656,0.74,0.702,0.519,0.565,220.71,362.89,18.1,58.6,10.4,2,43,2022
2022-02-13,Kolkata,500.0,4.376,2.152,0.696,0.701,0.654,0.505,0.554,229.36,400.0,14.4,56.1,12.7,2,44,2022
2022-02-14,Kolkata,500.0,4.216,2.001,0.773,0.663,0.646,0.497,0.568,228.2,367.75,11.7,21.0,10.7,2,45,2022
2022-02-15,Kolkata,500.0,4.592,2.191,0.773,0.676,0.635,0.522,0.53,226.05,387.69,12.8,41.2,9.3,2,46,2022
2022-02-16,Kolkata,500.0,4.627,2.147,0.759,0.685,0.645,0.511,0.576,207.96,359.9,11.7,30.9,9.4,2,47,2022
2022-02-17,Kolkata,500.0,4.38,2.074,0.786,0.625,0.583,0.505,0.58,222.83,359.11,9.1,49.2,10.9,2,48,2022
2022-02-18,Kolkata,500.0,4.245,1.876,0.728,0.628,0.684,0.56,0.566,211.09,374.88,8.1,41.3,13.2,2,49,2022
2022-02-19,Kolkata,500.0,4.335,2.077,0.732,0.619,0.77,0.501,0.558,221.05,375.88,9.4,50.8,10.3,2,50,2022
2022-02-20,Kolkata,495.86,4.331,2.13,0.755,0.658,0.518,0.524,0.558,222.55,364.78,16.8,31.8,10.5,2,51,2022
2022-02-21,Kolkata,500.0,4.375,2.082,0.808,0.592,0.724,0.53,0.555,243.44,375.04,13.8,30.6,11.4,2,52,2022
2022-02-22,Kolkata,500.0,4.345,2.153,0.762,0.619,0.66,0.481,0.521,231.05,365.8,14.9,36.0,5.6,2,53,2022
2022-02-23,Kolkata,500.0,4.285,2.17,0.739,0.676,0.72,0.498,0.537,216.77,389.66,15.9,32.6,6.4,2,54,2022
2022-02-24,Kolkata,500.0,4.554,2.174,0.755,0.632,0.601,0.531,0.547,226.61,399.23,13.1,36.2,10.5,2,55,2022
2022-02-25,Kolkata,500.0,4.318,1.976,0.796,0.564,0.625,0.53,0.529,228.38,387.64,12.2,46.0,7.6,2,56,2022
2022-02-26,Kolkata,500.0,4.663,2.311,0.728,0.627,0.724,0.509,0.578,225.81,358.7,20.3,39.9,9.3,2,57,2022
2022-02-27,Kolkata,500.0,4.417,2.194,0.721,0.675,0.64,0.532,0.56,225.15,380.45,16.0,33.4,10.0,2,58,2022
2022-02-28,Kolkata,500.0,4.318,2.109,0.719,0.651,0.695,0.541,0.585,220.56,368.11,9.7,35.8,16.0,2,59,2022
2022-03-01,Kolkata,478.13,4.165,1.941,0.757,0.543,0.586,0.551,0.566,218.05,351.7,9.7,22.3,10.8,3,60,2022
2022-03-02,Kolkata,500.0,4.232,2.071,0.693,0.683,0.63,0.553,0.522,227.09,383.59,17.4,19.0,6.0,3,61,2022
2022-03-03,Kolkata,490.97,4.238,2.005,0.748,0.614,0.671,0.57,0.576,226.37,369.6,12.8,43.9,11.8,3,62,2022
2022-03-04,Kolkata,493.51,4.283,1.998,0.668,0.646,0.662,0.537,0.541,228.8,371.58,15.3,27.7,13.8,3,63,2022
2022-03-05,Kolkata,499.02,4.147,2.03,0.722,0.678,0.7,0.492,0.578,231.01,374.89,9.4,44.9,12.6,3,64,2022
2022-03-06,Kolkata,486.21,4.107,1.894,0.726,0.619,0.61,0.525,0.581,219.65,353.92,14.8,30.7,12.4,3,65,2022
2022-03-07,Kolkata,496.34,4.353,2.125,0.803,0.53,0.63,0.496,0.578,222.06,360.1,19.2,33.8,9.4,3,66,2022
2022-03-08,Kolkata,500.0,4.421,2.155,0.763,0.713,0.721,0.56,0.572,230.93,371.65,15.1,39.1,10.2,3,67,2022
2022-03-09,Kolkata,462.04,3.918,1.857,0.708,0.516,0.719,0.576,0.56,201.34,344.23,13.4,39.7,9.1,3,68,2022
2022-03-10,Kolkata,500.0,4.32,2.063,0.706,0.611,0.574,0.535,0.551,205.22,379.99,16.4,27.6,9.4,3,69,2022
2022-03-11,Kolkata,500.0,4.414,2.038,0.696,0.688,0.723,0.57,0.589,211.1,385.66,17.5,32.0,10.7,3,70,2022
2022-03-12,Kolkata,491.97,4.24,1.945,0.678,0.592,0.572,0.568,0.557,206.39,366.87,16.6,31.0,13.6,3,71,2022
2022-03-13,Kolkata,493.83,4.02,2.067,0.791,0.596,0.655,0.545,0.544,226.72,372.5,13.2,33.8,18.5,3,72,2022
2022-03-14,Kolkata,500.0,4.033,1.926,0.695,0.615,0.651,0.552,0.561,226.06,386.04,19.4,32.0,11.6,3,73,2022
2022-03-15,Kolkata,459.72,4.272,1.932,0.793,0.615,0.607,0.565,0.575,213.18,341.79,16.7,24.4,12.6,3,74,2022
2022-03-16,Kolkata,500.0,4.527,2.227,0.736,0.581,0.617,0.495,0.575,229.14,380.19,19.2,31.1,5.2,3,75,2022
2022-03-17,Kolkata,466.85,4.155,1.907,0.723,0.597,0.51,0.544,0.531,218.39,352.75,16.0,17.9,10.2,3,76,2022
2022-03-18,Kolkata,500.0,4.392,2.158,0.729,0.678,0.694,0.553,0.574,234.04,371.17,23.0,29.4,15.1,3,77,2022
2022-03-19,Kolkata,500.0,4.184,2.12,0.781,0.598,0.619,0.494,0.567,232.56,359.76,21.6,30.1,11.5,3,78,2022
2022-03-20,Kolkata,484.89,4.501,2.138,0.686,0.652,0.633,0.595,0.546,225.93,352.32,18.7,21.0,11.0,3,79,2022
2022-03-21,Kolkata,493.51,4.232,2.114,0.744,0.582,0.594,0.57,0.537,235.19,382.61,20.9,26.3,18.5,3,80,2022
2022-03-22,Kolkata,500.0,4.121,2.052,0.722,0.692,0.695,0.571,0.582,241.66,355.61,25.2,24.3,14.2,3,81,2022
2022-03-23,Kolkata,500.0,4.179,2.14,0.742,0.669,0.656,0.55,0.584,225.6,396.31,24.0,24.2,13.2,3,82,2022
2022-03-24,Kolkata,488.39,4.128,2.028,0.723,0.618,0.552,0.51,0.585,232.07,358.18,25.3,34.0,11.1,3,83,2022
2022-03-25,Kolkata,500.0,4.314,2.031,0.718,0.66,0.635,0.5,0.528,220.34,353.77,22.8,31.4,11.9,3,84,2022
2022-03-26,Kolkata,485.52,4.23,1.877,0.749,0.701,0.579,0.536,0.55,214.26,357.64,19.7,35.2,16.6,3,85,2022
2022-03-27,Kolkata,500.0,4.112,1.902,0.67,0.575,0.624,0.56,0.555,238.27,347.95,23.3,43.9,16.8,3,86,2022
2022-03-28,Kolkata,500.0,4.531,2.113,0.781,0.569,0.68,0.555,0.584,225.81,354.52,26.9,35.9,9.9,3,87,2022
2022-03-29,Kolkata,491.94,4.171,2.085,0.726,0.642,0.651,0.591,0.571,208.05,370.15,23.9,14.6,7.2,3,88,2022
2022-03-30,Kolkata,470.3,4.229,2.112,0.707,0.56,0.655,0.53,0.55,202.05,333.93,19.8,21.5,11.4,3,89,2022
2022-03-31,Kolkata,492.88,4.169,1.898,0.744,0.546,0.701,0.529,0.558,215.61,351.48,22.8,37.3,13.2,3,90,2022
2022-04-01,Kolkata,447.61,4.101,2.049,0.692,0.53,0.56,0.54,0.569,192.02,336.35,25.1,23.2,16.5,4,91,2022
2022-04-02,Kolkata,466.09,4.306,2.0,0.728,0.618,0.604,0.505,0.57,214.03,350.45,23.6,22.5,11.7,4,92,2022
2022-04-03,Kolkata,445.5,3.759,1.726,0.718,0.507,0.489,0.585,0.589,193.57,340.09,25.6,28.8,11.1,4,93,2022
2022-04-04,Kolkata,475.01,4.219,1.906,0.772,0.588,0.608,0.533,0.585,211.52,359.02,21.7,23.7,14.8,4,94,2022
2022-04-05,Kolkata,452.76,3.994,1.912,0.731,0.437,0.564,0.548,0.581,198.88,338.88,23.2,39.5,9.7,4,95,2022
2022-04-06,Kolkata,480.03,4.201,1.97,0.673,0.635,0.678,0.565,0.54,205.09,366.86,25.1,24.4,11.4,4,96,2022
2022-04-07,Kolkata,494.68,4.197,2.121,0.746,0.638,0.674,0.519,0.542,212.07,381.89,25.5,44.9,12.0,4,97,2022
2022-04-08,Kolkata,467.81,4.162,1.921,0.748,0.602,0.742,0.55,0.536,217.81,351.61,22.7,21.0,11.8,4,98,2022
2022-04-09,Kolkata,475.79,4.245,2.103,0.656,0.669,0.599,0.541,0.565,216.72,362.92,17.5,20.2,15.2,4,99,2022
2022-04-10,Kolkata,483.15,4.102,1.879,0.669,0.651,0.662,0.571,0.547,191.83,330.96,16.4,18.7,13.3,4,100,2022
2022-04-11,Kolkata,495.44,4.489,2.216,0.801,0.57,0.688,0.542,0.569,217.87,366.29,25.2,19.0,10.6,4,101,2022
2022-04-12,Kolkata,491.95,4.029,1.936,0.718,0.565,0.786,0.457,0.572,228.52,386.2,26.1,31.0,11.4,4,102,2022
2022-04-13,Kolkata,483.4,4.44,2.152,0.712,0.654,0.669,0.515,0.562,222.05,355.79,25.2,14.4,19.0,4,103,2022
2022-04-14,Kolkata,497.17,4.041,1.918,0.725,0.642,0.634,0.498,0.575,240.73,378.89,26.1,17.1,8.4,4,104,2022
2022-04-15,Kolkata,500.0,4.102,1.932,0.688,0.598,0.637,0.601,0.545,222.94,377.77,31.1,29.2,7.3,4,105,2022
2022-04-16,Kolkata,468.42,4.113,1.996,0.645,0.525,0.646,0.586,0.528,213.79,343.73,25.0,10.0,8.9,4,106,2022
2022-04-17,Kolkata,464.43,4.084,2.114,0.684,0.657,0.733,0.479,0.544,201.93,353.72,27.8,13.2,12.8,4,107,2022
2022-04-18,Kolkata,476.22,4.034,1.854,0.699,0.611,0.6,0.513,0.575,201.92,351.65,32.0,24.6,14.8,4,108,2022
2022-04-19,Kolkata,470.05,4.142,1.957,0.706,0.603,0.578,0.502,0.595,214.44,346.61,24.1,28.3,11.7,4,109,2022
2022-04-20,Kolkata,447.45,4.185,1.927,0.689,0.464,0.789,0.551,0.588,198.21,329.54,32.7,22.3,10.6,4,110,2022
2022-04-21,Kolkata,498.36,4.199,1.896,0.665,0.636,0.552,0.516,0.555,245.58,363.31,30.5,28.5,10.2,4,111,2022
2022-04-22,Kolkata,485.98,4.456,2.004,0.7,0.604,0.688,0.537,0.578,213.99,352.42,26.9,18.2,7.7,4,112,2022
2022-04-23,Kolkata,447.67,4.286,1.987,0.77,0.584,0.667,0.503,0.532,198.08,329.86,20.5,37.2,16.0,4,113,2022
2022-04-24,Kolkata,475.0,4.061,1.909,0.692,0.564,0.643,0.558,0.59,214.4,357.02,32.5,32.4,11.5,4,114,2022
2022-04-25,Kolkata,477.91,3.797,1.945,0.72,0.613,0.547,0.495,0.57,222.58,353.85,33.8,18.7,12.6,4,115,2022
2022-04-26,Kolkata,459.82,3.97,1.992,0.77,0.63,0.83,0.621,0.576,213.77,339.5,26.6,23.7,14.1,4,116,2022
2022-04-27,Kolkata,454.91,4.101,1.898,0.688,0.593,0.642,0.591,0.522,191.42,371.95,34.4,10.0,15.5,4,117,2022
2022-04-28,Kolkata,489.95,4.004,1.991,0.834,0.635,0.614,0.62,0.569,230.94,376.13,24.1,32.8,11.4,4,118,2022
2022-04-29,Kolkata,462.57,4.116,1.898,0.754,0.546,0.532,0.564,0.597,206.85,327.09,30.2,15.2,9.7,4,119,2022
2022-04-30,Kolkata,473.72,4.174,1.986,0.719,0.574,0.486,0.593,0.567,191.75,358.29,29.0,21.3,11.9,4,120,2022
2022-05-01,Kolkata,500.0,4.152,2.022,0.708,0.642,0.686,0.573,0.559,225.02,378.48,25.7,23.3,11.7,5,121,2022
2022-05-02,Kolkata,497.44,4.163,2.16,0.778,0.587,0.578,0.517,0.556,215.7,400.0,29.2,14.8,10.6,5,122,2022
2022-05-03,Kolkata,500.0,4.536,2.201,0.695,0.694,0.625,0.536,0.547,234.47,379.06,30.0,19.2,8.8,5,123,2022
2022-05-04,Kolkata,445.73,4.189,1.891,0.702,0.621,0.59,0.56,0.563,203.34,359.57,26.7,29.0,13.0,5,124,2022
2022-05-05,Kolkata,486.61,4.136,2.031,0.781,0.551,0.671,0.582,0.537,227.58,360.13,32.5,22.2,15.3,5,125,2022
2022-05-06,Kolkata,459.29,3.962,1.979,0.706,0.527,0.645,0.547,0.571,216.23,335.14,28.6,33.3,16.4,5,126,2022
2022-05-07,Kolkata,500.0,4.195,2.088,0.701,0.643,0.686,0.564,0.584,221.35,361.12,29.8,32.4,10.1,5,127,2022
2022-05-08,Kolkata,434.01,4.076,1.87,0.696,0.577,0.681,0.538,0.553,197.3,336.1,35.4,19.8,16.4,5,128,2022
2022-05-09,Kolkata,500.0,4.453,2.144,0.645,0.651,0.579,0.536,0.57,234.09,364.01,29.2,23.2,9.2,5,129,2022
2022-05-10,Kolkata,469.59,4.281,2.041,0.767,0.579,0.54,0.504,0.561,213.1,344.42,24.6,23.4,12.4,5,130,2022
2022-05-11,Kolkata,500.0,4.397,2.244,0.718,0.617,0.623,0.562,0.57,218.41,381.17,30.8,23.9,14.6,5,131,2022
2022-05-12,Kolkata,500.0,4.224,2.067,0.766,0.587,0.67,0.534,0.581,236.56,371.08,32.0,39.2,13.4,5,132,2022
2022-05-13,Kolkata,500.0,4.387,2.235,0.719,0.617,0.641,0.511,0.571,225.2,376.82,31.1,29.1,15.5,5,133,2022
2022-05-14,Kolkata,478.58,4.056,1.896,0.707,0.64,0.504,0.532,0.58,209.06,343.85,34.6,14.5,9.4,5,134,2022
2022-05-15,Kolkata,483.43,4.201,1.994,0.694,0.605,0.632,0.558,0.574,232.87,333.97,33.4,22.8,11.5,5,135,2022
2022-05-16,Kolkata,451.16,4.081,1.921,0.746,0.636,0.569,0.57,0.581,187.78,353.79,30.5,24.5,11.5,5,136,2022
2022-05-17,Kolkata,498.05,4.031,1.996,0.69,0.519,0.617,0.544,0.57,218.79,387.44,34.6,31.9,14.8,5,137,2022
2022-05-18,Kolkata,500.0,4.198,2.105,0.733,0.625,0.704,0.582,0.57,220.41,372.04,34.0,43.1,11.4,5,138,2022
2022-05-19,Kolkata,466.59,4.02,1.961,0.718,0.604,0.456,0.595,0.578,216.99,351.2,34.0,35.3,12.6,5,139,2022
2022-05-20,Kolkata,402.49,3.932,1.895,0.681,0.591,0.731,0.542,0.563,178.32,290.59,32.4,28.4,11.4,5,140,2022
2022-05-21,Kolkata,496.32,4.211,2.025,0.7,0.484,0.538,0.58,0.573,217.86,369.1,33.9,22.7,12.9,5,141,2022
2022-05-22,Kolkata,434.22,3.869,1.735,0.724,0.522,0.691,0.531,0.547,203.75,354.74,33.5,41.1,10.1,5,142,2022
2022-05-23,Kolkata,500.0,4.452,2.094,0.714,0.619,0.695,0.512,0.528,231.25,396.51,32.4,27.7,9.2,5,143,2022
2022-05-24,Kolkata,464.57,4.118,1.951,0.801,0.621,0.623,0.523,0.567,206.76,351.81,34.8,19.0,10.8,5,144,2022
2022-05-25,Kolkata,500.0,4.295,2.057,0.734,0.626,0.67,0.526,0.549,226.87,352.17,35.2,33.5,9.7,5,145,2022
2022-05-26,Kolkata,463.07,4.269,1.989,0.715,0.599,0.578,0.539,0.604,199.36,353.58,35.3,21.1,11.5,5,146,2022
2022-05-27,Kolkata,463.66,3.937,1.813,0.7,0.545,0.501,0.612,0.549,206.81,344.58,35.6,36.5,14.0,5,147,2022
2022-05-28,Kolkata,451.72,4.205,1.875,0.715,0.55,0.701,0.537,0.581,202.71,333.83,27.1,28.4,8.7,5,148,2022
2022-05-29,Kolkata,479.04,4.112,1.985,0.699,0.499,0.567,0.541,0.551,205.21,359.21,36.6,29.5,11.0,5,149,2022
2022-05-30,Kolkata,469.12,4.259,1.929,0.688,0.609,0.755,0.557,0.565,197.88,374.99,31.1,10.3,17.4,5,150,2022
2022-05-31,Kolkata,500.0,4.463,2.228,0.751,0.7,0.713,0.513,0.543,221.81,376.78,37.5,41.2,7.5,5,151,2022
2022-06-01,Kolkata,466.0,4.229,2.046,0.773,0.584,0.578,0.558,0.542,218.14,361.48,30.1,23.5,10.2,6,152,2022
2022-06-02,Kolkata,457.85,3.902,1.936,0.692,0.548,0.661,0.573,0.572,210.67,348.53,39.0,27.5,13.8,6,153,2022
2022-06-03,Kolkata,461.5,4.053,1.87,0.724,0.588,0.667,0.598,0.558,202.88,350.89,27.8,35.2,9.0,6,154,2022
2022-06-04,Kolkata,470.42,3.921,2.029,0.681,0.578,0.742,0.593,0.581,232.44,360.85,35.4,32.8,12.7,6,155,2022
2022-06-05,Kolkata,469.21,3.919,2.04,0.715,0.497,0.579,0.565,0.591,202.57,346.94,33.4,52.8,17.2,6,156,2022
2022-06-06,Kolkata,483.26,4.141,1.986,0.661,0.602,0.61,0.548,0.535,221.87,346.21,35.9,21.0,11.4,6,157,2022
2022-06-07,Kolkata,449.48,4.148,2.014,0.679,0.578,0.651,0.55,0.588,198.04,356.31,39.8,32.1,10.8,6,158,2022
2022-06-08,Kolkata,477.02,4.138,1.977,0.675,0.579,0.625,0.567,0.547,224.37,339.52,35.4,41.8,8.9,6,159,2022
2022-06-09,Kolkata,485.82,4.199,2.107,0.707,0.686,0.546,0.554,0.56,217.71,367.88,37.5,32.4,10.8,6,160,2022
2022-06-10,Kolkata,500.0,4.12,2.034,0.666,0.583,0.695,0.553,0.538,223.09,396.82,39.4,36.3,12.4,6,161,2022
2022-06-11,Kolkata,500.0,4.05,1.816,0.626,0.679,0.746,0.527,0.539,232.71,379.19,33.0,57.4,18.3,6,162,2022
2022-06-12,Kolkata,445.55,4.215,1.94,0.655,0.548,0.629,0.576,0.528,199.18,341.43,35.9,37.7,12.5,6,163,2022
2022-06-13,Kolkata,460.68,4.111,1.983,0.704,0.51,0.527,0.565,0.559,213.21,352.78,39.0,48.8,12.7,6,164,2022
2022-06-14,Kolkata,418.63,4.034,1.986,0.683,0.544,0.61,0.533,0.568,187.5,328.01,36.0,43.2,12.9,6,165,2022
2022-06-15,Kolkata,500.0,4.266,2.06,0.684,0.644,0.57,0.601,0.56,203.99,391.35,33.2,44.3,10.8,6,166,2022
2022-06-16,Kolkata,472.19,3.975,1.763,0.722,0.55,0.608,0.563,0.532,229.74,337.0,36.5,37.3,7.1,6,167,2022
2022-06-17,Kolkata,466.44,4.04,1.966,0.685,0.517,0.63,0.514,0.528,214.05,365.64,35.3,26.3,16.6,6,168,2022
2022-06-18,Kolkata,477.59,4.212,2.162,0.706,0.601,0.675,0.585,0.568,212.44,357.48,36.5,48.4,14.5,6,169,2022
